,sigma,q,set,ntest,regressor,r_squared,BH_res_fdp,BH_res_power,BH_res_nsel,BH_rel_fdp,BH_rel_power,BH_rel_nsel,BH_2clip_fdp,BH_2clip_power,BH_2clip_nsel,Bonf_fdp,Bonf_power,Bonf_nsel
264,0.6,0.2,5,10,rf,-0.013767378514226308,0.0,0.0,0.0,0.0915,0.11936904761904761,0.8,0.20628571428571427,0.2781904761904762,2.04,0.15,0.12139285714285712,0.83
265,0.6,0.2,5,100,rf,0.07970786621934303,0.0,0.0,0.0,0.07399603174603174,0.019036593094331093,1.16,0.20007766436480764,0.11074530542672434,7.69,0.10983333333333334,0.013217413084825635,0.81
266,0.6,0.2,5,500,rf,0.0754669553607961,0.0,0.0,0.0,0.10607499304070017,0.010150922305765636,3.49,0.20759330242855764,0.11064824920475023,37.75,0.1295,0.0026123918084492493,0.91
267,0.6,0.2,5,1000,rf,0.07572102635196741,0.0,0.0,0.0,0.07735340203683856,0.006630408814665629,4.17,0.1917575722112771,0.07402259083217551,49.53,0.083,0.001525928552241229,0.93
268,0.6,0.2,6,10,rf,0.10269918751606279,0.0,0.0,0.0,0.12226190476190477,0.24466666666666664,1.28,0.1619642857142857,0.3525238095238095,1.97,0.1025,0.19866666666666666,0.92
269,0.6,0.2,6,100,rf,0.17965350994588405,0.0,0.0,0.0,0.1108362332112332,0.06411276148083832,2.93,0.17379399704892706,0.16381214164035846,7.99,0.09583333333333334,0.026939398504247158,1.17
270,0.6,0.2,6,500,rf,0.19758486890995008,0.0,0.0,0.0,0.12169978303321623,0.0512099461714782,11.45,0.19648358042800587,0.14533155597288697,34.42,0.0854090909090909,0.006420759053843397,1.31
271,0.6,0.2,6,1000,rf,0.18711411167231495,0.0,0.0,0.0,0.12161835211038392,0.04515779222662848,19.88,0.18396540317339694,0.120780808388473,56.87,0.10144444444444443,0.003493050722869417,1.47
272,0.6,0.5,1,10,rf,0.16362219917195853,0.18899999999999997,0.42,4.2,0.2232420634920635,0.8804642857142858,5.89,0.4898531746031746,0.998,9.87,0.12296825396825396,0.8027857142857142,4.55
273,0.6,0.5,1,100,rf,0.3451878707820509,0.2541,0.51,51.0,0.250708176304483,0.96542270448493,64.22,0.49580851251359237,0.9998181818181818,98.62,0.03031645229237488,0.6962622364944828,35.14
274,0.6,0.5,1,500,rf,0.3091572797716547,0.2255,0.45,225.0,0.24271475072257653,0.9013880371232912,298.89,0.49529342105492513,0.9993072395850203,493.93,0.014320924984529146,0.40097951328066217,100.08
275,0.6,0.5,1,1000,rf,0.3374921804917433,0.22640000000000002,0.45,450.0,0.2550595772095706,0.9355392340641674,626.92,0.4941145095777803,0.9996360741731065,987.25,0.010387191361295052,0.21480883422752106,107.58
276,0.6,0.5,2,10,rf,0.28289351398026813,0.154,1.0,10.0,0.07413492063492062,0.9491111111111111,8.68,0.154,1.0,10.0,0.05917460317460317,0.8996785714285714,8.07
277,0.6,0.5,2,100,rf,0.36264922753041345,0.162,1.0,100.0,0.07997527706975914,0.9597327339833944,87.47,0.162,1.0,100.0,0.01399158899519377,0.40426397100910294,34.29
278,0.6,0.5,2,500,rf,0.37024423743912577,0.16056,1.0,500.0,0.0786200797488658,0.9561895364508692,435.67,0.16056,1.0,500.0,0.003827178641826557,0.19114596806583217,80.52
279,0.6,0.5,2,1000,rf,0.392049680064731,0.16414,1.0,1000.0,0.07979757701219434,0.9613463176397096,873.38,0.16414,1.0,1000.0,0.004848044540654865,0.10087485705389712,84.74
280,0.6,0.5,5,10,rf,-0.06433252307015,0.009000000000000001,0.02,0.2,0.2252896825396825,0.40759523809523807,3.2,0.5004444444444445,0.985904761904762,9.79,0.25,0.25212301587301583,1.85
281,0.6,0.5,5,100,rf,0.06590785175005157,0.0,0.0,0.0,0.27484595610282403,0.2560449082065677,18.24,0.4992717289166347,0.989004514420015,97.78,0.2200952380952381,0.036984987516207685,2.36
282,0.6,0.5,5,500,rf,0.07631588713117211,0.0,0.0,0.0,0.24067504329175088,0.20690615331870624,72.19,0.4914971260337626,0.9888787245847432,489.03,0.13434920634920636,0.007376729838580215,2.31
