,sigma,q,set,ntest,regressor,r_squared,BH_res_fdp,BH_res_power,BH_res_nsel,BH_rel_fdp,BH_rel_power,BH_rel_nsel,BH_2clip_fdp,BH_2clip_power,BH_2clip_nsel,Bonf_fdp,Bonf_power,Bonf_nsel
65,0.2,0.2,1,100,gbr,0.82133975397703,0.0,0.0,0.0,0.1062931023845832,0.9755417211362516,55.05,0.20795997720704565,0.9900356689601512,63.01,0.006004658388314763,0.7900709927018679,40.05
66,0.2,0.2,1,500,gbr,0.8431921837811553,0.0,0.0,0.0,0.09732494703672445,0.9919550135862102,271.99,0.20049089157083674,0.9968938653123665,308.78,0.001389476542347166,0.27604626032049756,68.51
67,0.2,0.2,1,1000,gbr,0.8436552807826435,0.0,0.0,0.0,0.09780305563382663,0.9716154797368323,539.23,0.1983725378084906,0.9895364596604865,617.13,0.004223236272518881,0.12818072881363668,64.49
68,0.2,0.2,2,10,gbr,0.585654969607941,0.03788888888888889,0.9758611111111111,8.83,0.02,0.9722777777777778,8.6,0.134,1.0,10.0,0.018000000000000002,0.9630555555555556,8.49
69,0.2,0.2,2,100,gbr,0.6457707520791759,0.046637054258862075,0.9844304654279428,89.56,0.02790441726442539,0.9597752919191097,85.62,0.1331,1.0,100.0,0.006726973747426464,0.4695813135814918,40.94
70,0.2,0.2,2,500,gbr,0.6638753470942332,0.048571428652643835,0.9860697666732655,446.24,0.027524190689717867,0.9608628660164701,425.32,0.13907999999999998,1.0,500.0,0.003593850655776723,0.13881159400479606,59.89
71,0.2,0.2,2,1000,gbr,0.6746814562935036,0.045132387228062065,0.9864242417439679,890.29,0.027769770240132906,0.9626133985611662,853.24,0.13829,1.0,1000.0,0.002384389407823066,0.06642754845788956,57.46
72,0.2,0.2,5,10,gbr,-0.10504916835128786,0.0,0.0,0.0,0.10719047619047618,0.09261111111111112,0.71,0.2260714285714286,0.3002936507936508,2.39,0.16416666666666668,0.1058531746031746,0.77
73,0.2,0.2,5,100,gbr,0.040246173374428144,0.0,0.0,0.0,0.11550007182360122,0.041740316043041084,2.72,0.21680582968099504,0.14892932695798697,10.14,0.12366666666666667,0.02061633109230743,1.23
74,0.2,0.2,5,500,gbr,0.02974592254088103,0.0,0.0,0.0,0.10701309412459738,0.01702731463688245,5.49,0.22029556893150762,0.10046707815162638,33.33,0.08900000000000001,0.0037519526312327213,1.09
75,0.2,0.2,5,1000,gbr,0.04067804820082069,0.0,0.0,0.0,0.0880868461661302,0.01466819292769964,9.12,0.20331208186097008,0.0966034600641129,64.15,0.095,0.001679737028279584,1.05
76,0.2,0.2,6,10,gbr,0.35065305365778604,0.0,0.0,0.0,0.12978571428571428,0.5252142857142857,2.25,0.19248809523809524,0.6353095238095238,3.01,0.09033333333333333,0.3866904761904762,1.48
77,0.2,0.2,6,100,gbr,0.4269229952150463,0.0,0.0,0.0,0.11612845257502206,0.3781692221138542,14.56,0.20032441120476566,0.5481058101126001,22.97,0.028178571428571428,0.10750074811803736,3.54
78,0.2,0.2,6,500,gbr,0.4187801265294953,0.0,0.0,0.0,0.13330253076446955,0.3243261224582357,61.37,0.20279117140399078,0.5096778475203748,104.02,0.049207070707070706,0.022061395017594618,3.76
79,0.2,0.2,6,1000,gbr,0.431192826215947,0.0,0.0,0.0,0.13765647757468213,0.3497308669159572,132.85,0.19993987562805465,0.5223426381687859,213.62,0.027049274255156606,0.01368489903672288,4.57
80,0.2,0.5,1,10,gbr,0.8495690660104835,0.188,0.4,4.0,0.24847619047619043,0.9934999999999999,6.7,0.49113888888888885,1.0,9.83,0.08678571428571427,0.9898333333333333,5.39
81,0.2,0.5,1,100,gbr,0.8148092249488766,0.2425,0.49,49.0,0.24583226859644025,0.9902125937622014,65.67,0.4929178037316774,1.0,98.55,0.010029979608900041,0.8925108951797068,45.08
82,0.2,0.5,1,500,gbr,0.8382484998825761,0.28,0.56,280.0,0.2455073676053937,0.993402618231356,330.3,0.4930331993579425,1.0,494.61,0.002746385816670927,0.6819692243519601,171.69
83,0.2,0.5,1,1000,gbr,0.843498133820819,0.25873,0.52,520.0,0.2489709761444571,0.9935341404178452,662.94,0.4932420974585239,0.9998168020952919,988.49,0.00298934034468274,0.37468427069365406,188.54
84,0.2,0.5,2,10,gbr,0.45372234801154293,0.145,1.0,10.0,0.08688888888888888,0.9963888888888889,9.35,0.145,1.0,10.0,0.07081746031746032,0.9928888888888889,9.14
85,0.2,0.5,2,100,gbr,0.6577610696367664,0.1292,1.0,100.0,0.06442474675386992,0.9961799834362298,92.73,0.1292,1.0,100.0,0.005457440376476208,0.7511218037860753,65.73
86,0.2,0.5,2,500,gbr,0.6714657089316114,0.13849999999999998,1.0,500.0,0.06938619094856696,0.9965182660657783,461.3,0.13849999999999998,1.0,500.0,0.0029937033473819504,0.3005632833673535,129.7
87,0.2,0.5,2,1000,gbr,0.671953220491663,0.13864,1.0,1000.0,0.07037179309444168,0.9962166726711098,923.09,0.13864,1.0,1000.0,0.0135850044596479,0.17287697284040074,149.5
88,0.2,0.5,5,10,gbr,-0.03766029037341888,0.00775,0.029761904761904764,0.26,0.2443611111111111,0.379,3.05,0.49233333333333335,0.9926666666666667,9.83,0.2,0.2467261904761905,1.74
89,0.2,0.5,5,100,gbr,0.038852842957333496,0.0,0.0,0.0,0.24027637568219998,0.21628469700624417,15.64,0.4941355867201835,0.9897800474847511,97.87,0.20733333333333334,0.03913667027708145,2.49
90,0.2,0.5,5,500,gbr,0.039216622893170426,0.0,0.0,0.0,0.25450875192935013,0.18856061071580793,65.9,0.4917155188784879,0.9891682459248101,488.77,0.12563492063492063,0.009638171182781667,2.89
91,0.2,0.5,5,1000,gbr,0.03907777305589387,0.0,0.0,0.0,0.2529375264618034,0.17464633701112903,121.04,0.4930575161821602,0.9910463194522313,978.99,0.18810714285714286,0.0038789381213196273,2.57
92,0.2,0.5,6,10,gbr,0.36283102835246056,0.0,0.0,0.0,0.331515873015873,0.8165,4.88,0.4885952380952381,0.953,6.91,0.17516666666666666,0.516547619047619,2.2
93,0.2,0.5,6,100,gbr,0.4329186487644675,0.0,0.0,0.0,0.33562615211554186,0.8258152585446953,41.04,0.5012189681184942,0.9775609844554768,64.03,0.07112579903756373,0.19493525939751483,6.83
94,0.2,0.5,6,500,gbr,0.42641849311882746,0.0,0.0,0.0,0.3407340941229502,0.8209966912748671,203.06,0.4996026266153726,0.9690720336239451,315.43,0.047971828200153784,0.053363241149206646,9.17
95,0.2,0.5,6,1000,gbr,0.4280630407015113,0.0,0.0,0.0,0.33547107761433037,0.8123955378083917,397.98,0.4996490207902081,0.9686741585328958,629.32,0.036222774049339504,0.03044577062922744,10.25
96,0.3,0.1,1,10,gbr,0.7758112157028709,0.0,0.0,0.0,0.0503015873015873,0.9264722222222223,4.84,0.10048015873015873,0.9533809523809523,5.31,0.014166666666666668,0.9032420634920635,4.49
97,0.3,0.1,1,100,gbr,0.8430121381834921,0.0,0.0,0.0,0.049854176112849195,0.9523638839399979,50.27,0.10554568575633917,0.9760594693130095,54.67,0.002821935594788636,0.6562538384294615,33.15
98,0.3,0.1,1,500,gbr,0.8337027587700493,0.0,0.0,0.0,0.04844553740337437,0.965132222167126,250.95,0.10133595345367094,0.9723267701348555,268.16,0.001671538433014795,0.13332954814916337,33.16
99,0.3,0.1,1,1000,gbr,0.8253150889051234,0.0,0.0,0.0,0.049441959708192755,0.9646709806786353,509.47,0.10072775040570908,0.980155727042825,547.11,0.002279438834339014,0.068924999647436,34.74
100,0.3,0.1,2,10,gbr,0.4989713958705545,0.0,0.019,0.19,0.013662698412698411,0.8037936507936507,6.99,0.10541666666666666,0.9976388888888889,9.55,0.012396825396825396,0.8090952380952381,6.99
101,0.3,0.1,2,100,gbr,0.5825487188345225,0.0,0.0,0.0,0.016793408867835504,0.7762423691611169,67.48,0.1061079909077847,0.9978840432951341,95.14,0.0050832961714713625,0.22679834137051658,19.57
102,0.3,0.1,2,500,gbr,0.6070623520188829,0.0,0.0,0.0,0.013664415706305728,0.8003841355069988,348.09,0.09918452423410909,0.9981803282480906,475.2,0.0028025718193843913,0.04625973138882946,19.89
103,0.3,0.1,2,1000,gbr,0.609061570466914,0.0,0.0,0.0,0.014024978151365998,0.7904588429440844,687.6,0.0991820627338883,0.9981883290218581,949.99,0.010560675883256527,0.020664905182807072,17.75
104,0.3,0.1,5,10,gbr,-0.08200686999308518,0.0,0.0,0.0,0.04,0.07513095238095238,0.5,0.07833333333333332,0.12438095238095237,0.86,0.065,0.07370238095238095,0.49
105,0.3,0.1,5,100,gbr,0.04284659298929254,0.0,0.0,0.0,0.07333333333333333,0.00833611739386612,0.54,0.1331031746031746,0.031133838664352667,2.02,0.08833333333333333,0.007743182625318297,0.51
106,0.3,0.1,5,500,gbr,0.030907486440204024,0.0,0.0,0.0,0.0500715003950298,0.006094320546550671,1.92,0.11931363540022283,0.020151504648485835,6.24,0.14416666666666667,0.001829102716826582,0.67
107,0.3,0.1,5,1000,gbr,0.03901677193843649,0.0,0.0,0.0,0.04685714285714285,0.001987442439881881,1.23,0.07903185572333368,0.00993818358342039,6.14,0.02083333333333333,0.000739683246067628,0.41
108,0.3,0.1,6,10,gbr,0.2818416909900326,0.0,0.0,0.0,0.054000000000000006,0.26185714285714284,1.04,0.08240476190476191,0.332,1.47,0.03666666666666667,0.22435714285714287,0.82
109,0.3,0.1,6,100,gbr,0.34006540542643365,0.0,0.0,0.0,0.0673107333842628,0.10220472524002239,3.94,0.12914744672065642,0.18307227674485874,7.4,0.03916666666666666,0.04510347948964402,1.59
110,0.3,0.1,6,500,gbr,0.36693021098112316,0.0,0.0,0.0,0.06898403144518866,0.10056009367593738,18.31,0.09207644282837273,0.17233351642671696,32.26,0.030666666666666665,0.009553259194656267,1.67
111,0.3,0.1,6,1000,gbr,0.36611408626033154,0.0,0.0,0.0,0.05499978076179532,0.08472955662209555,31.43,0.09796539982864588,0.16363048142599193,61.96,0.020095238095238097,0.004282969811638828,1.51
112,0.3,0.2,1,10,gbr,0.8443512994171029,0.0,0.0,0.0,0.06269444444444444,0.9854166666666667,5.56,0.17437301587301587,0.9894166666666666,6.37,0.022253968253968255,0.9814166666666666,5.25
113,0.3,0.2,1,100,gbr,0.8442072987079281,0.0,0.0,0.0,0.10858953360409107,0.9790387707582751,54.91,0.2002190559123608,0.9931447829165626,61.98,0.004994694275266861,0.8087980445870311,40.46
114,0.3,0.2,1,500,gbr,0.8381417859423881,0.0,0.0,0.0,0.09768209066948458,0.9765636294223117,269.09,0.19803943226210854,0.9898904523258202,306.88,0.002448349766788038,0.25270874760599366,63.03
115,0.3,0.2,1,1000,gbr,0.8330646841875236,0.0,0.0,0.0,0.09826863508965386,0.9724994733385596,538.53,0.1990967240967779,0.9835134196191071,612.97,0.00212148523308033,0.11544267511744831,57.86
116,0.3,0.2,2,10,gbr,0.48684751135344206,0.05353968253968253,0.9286666666666666,8.43,0.028797619047619044,0.9426428571428572,8.2,0.158,1.0,10.0,0.022297619047619045,0.9276984126984127,7.99
117,0.3,0.2,2,100,gbr,0.5959691989566609,0.05110741197410989,0.9806990035406601,89.13,0.027530895038872284,0.9405348485532907,83.4,0.138,1.0,100.0,0.006382527292459427,0.41216174961922825,35.64
118,0.3,0.2,2,500,gbr,0.6098754537295334,0.05410059039468013,0.9822235328302911,445.86,0.029483460894381985,0.9359120321700364,414.03,0.14142,1.0,500.0,0.003814500951071177,0.08283136145467691,35.55
119,0.3,0.2,2,1000,gbr,0.6120860825819326,0.05233126037241861,0.9797153255367342,885.95,0.028984917547711375,0.9355177636583052,825.47,0.14332,1.0,1000.0,0.008370926279131705,0.05411045713516228,46.55
120,0.3,0.2,5,10,gbr,-0.11865019074825675,0.0,0.0,0.0,0.13083333333333333,0.1141111111111111,0.82,0.19491666666666668,0.2953968253968254,2.18,0.14916666666666667,0.12703968253968254,0.84
121,0.3,0.2,5,100,gbr,0.035846856721145064,0.0,0.0,0.0,0.0768510101010101,0.028270295387734436,1.75,0.19702061047461492,0.1356424609753722,9.39,0.07416666666666666,0.017999062480765427,1.05
122,0.3,0.2,5,500,gbr,0.043085269734368235,0.0,0.0,0.0,0.07068742904422885,0.022574791965366946,6.81,0.188421871781013,0.0993953541022244,32.73,0.10987301587301587,0.004792953564889976,1.45
123,0.3,0.2,5,1000,gbr,0.04230223465451413,0.0,0.0,0.0,0.07764835426989859,0.011909859932075984,7.27,0.1858788419415375,0.09138199830572474,59.73,0.04119047619047619,0.0019411830670616082,1.12
124,0.3,0.2,6,10,gbr,0.2325433184753541,0.0,0.0,0.0,0.16116666666666668,0.33726190476190476,1.65,0.1886190476190476,0.4513809523809524,2.23,0.16333333333333333,0.23185714285714284,1.01
125,0.3,0.2,6,100,gbr,0.35243723686538764,0.0,0.0,0.0,0.13170826303841093,0.27565216615914656,11.06,0.20017914094434,0.4201894521285937,18.11,0.05813636363636363,0.0651424003883545,2.34
126,0.3,0.2,6,500,gbr,0.36741281665303177,0.0,0.0,0.0,0.12173855250971195,0.2311230704713722,44.63,0.19337316345714498,0.4007830282991231,83.7,0.07920945720945721,0.015399941456080231,2.75
127,0.3,0.2,6,1000,gbr,0.36083623708902257,0.0,0.0,0.0,0.13140728770614013,0.23190020088484917,90.22,0.19255759612913814,0.38708092443170755,160.16,0.07748748473748474,0.00944045346800438,3.39
128,0.3,0.5,1,10,gbr,0.8302727112413457,0.222,0.43,4.3,0.2529325396825397,1.0,6.7,0.4966626984126984,1.0,9.9,0.10498809523809523,0.9925,5.45
129,0.3,0.5,1,100,gbr,0.8146022815208528,0.2482,0.5,50.0,0.2502292613630235,0.9930745808346879,67.38,0.48597702385266517,0.9997872340425532,98.78,0.014452457099666688,0.898820875053075,46.12
130,0.3,0.5,1,500,gbr,0.8545562152063546,0.25768,0.52,260.0,0.2485010882838238,0.9972457892810938,333.06,0.4935833163040031,0.99996138996139,495.09,0.003507115311021895,0.6968721635300006,175.59
131,0.3,0.5,1,1000,gbr,0.8498357440896852,0.21552,0.43,430.0,0.246975115341431,0.9859739750410762,656.62,0.4935151510777856,0.9992045947924032,985.59,0.008359825848638796,0.3201817519568826,160.07
132,0.3,0.5,2,10,gbr,0.44130013590953027,0.139,1.0,10.0,0.07646825396825398,0.9905436507936508,9.25,0.139,1.0,10.0,0.058051587301587305,0.9854325396825396,9.01
133,0.3,0.5,2,100,gbr,0.5960659068629895,0.14400000000000002,1.0,100.0,0.07349049439778092,0.9926081706620512,91.74,0.14400000000000002,1.0,100.0,0.008258209602873441,0.6474056880946444,55.9
134,0.3,0.5,2,500,gbr,0.6083070400050332,0.14334,1.0,500.0,0.07139860372863685,0.9920048618323598,457.62,0.14334,1.0,500.0,0.005389948405655204,0.2219018529435345,95.57
135,0.3,0.5,2,1000,gbr,0.6135013782278113,0.14298,1.0,1000.0,0.07197988117989279,0.9927420099033268,916.84,0.14298,1.0,1000.0,0.005072925200378623,0.12096962020230576,104.22
136,0.3,0.5,5,10,gbr,-0.10553082269478882,0.0,0.007142857142857143,0.05,0.22109523809523807,0.33138492063492064,2.63,0.5213888888888889,0.9954999999999999,9.92,0.24583333333333332,0.22118650793650793,1.54
137,0.3,0.5,5,100,gbr,0.03542729941345098,0.0,0.0,0.0,0.23843840582811715,0.21901753949398858,15.74,0.49650368168653664,0.9900288945857042,97.55,0.15156818181818182,0.03999840762815157,2.5
138,0.3,0.5,5,500,gbr,0.04155169220091576,0.0,0.0,0.0,0.24937944341204776,0.1747159468913563,61.5,0.48864117519253375,0.9902020509301868,489.42,0.1276054625199362,0.010831065190069654,3.3
